date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:10	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:09%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:10	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:09%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:11	2693/2693	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/ajax/static/ajax.min.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/ajax/static/ajax.min46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:11	22260/22260	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:22:10%20GMT	https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/index.html	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:12	22260/22260	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:22:10%20GMT	https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/index.html	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:13	87198/87198	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/common.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/common46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:13	955/955	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/lightbox_context.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/lightbox_context46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:14	17876/17876	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/simplelightbox/simple-lightbox.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/simplelightbox/simple-lightbox46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:15	687/687	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/simplelightbox/nextgen_simple_lightbox_init.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/static/simplelightbox/nextgen_simple_lightbox_init46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:16	302/302	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:44%20GMT	https://keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_basic_imagebrowser/static/imagebrowser.js?ver=3.3.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_basic_imagebrowser/static/imagebrowser46df.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:22:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:22:16%20GMT	https://keshilliveterinar.com/?p=312	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index8844.html	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:17	2471/2471	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:22:16%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimi-veteriner-i-autorizuar-2018%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed33c3.json	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:18	2566/2566	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:22:17%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimi-veteriner-i-autorizuar-2018%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed8e33	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:18	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:18%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:18	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.160.delayed	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:19	14047/14047	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:37%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:19	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:19%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_402/https://keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_402/https_/keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:19	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:19%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/1-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:21	15640/15640	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:38%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:21	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:20%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_401/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_401/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:21	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:20%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:22	16149/16149	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:38%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:22	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:21%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_400/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_400/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:22	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:22%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:23	10746/10746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:39%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:23	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:23%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_388/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_388/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:24	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:23%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:25	18671/18671	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:40%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:25	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:24%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_459/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_459/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:25	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:24%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:26	13638/13638	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:40%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:26	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:25%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_444/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_444/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:26	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:26%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-5.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:27	16848/16848	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:41%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:27	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:27%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_442/https://keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_442/https_/keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:28	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:27%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/7-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:29	22232/22232	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:42%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:29	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:28%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_423/https://keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_423/https_/keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:29	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:29%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/8-2.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:30	22104/22104	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:42%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:30	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:30%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_442/https://keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_442/https_/keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:31	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:30%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/9-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:32	17227/17227	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:25:43%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:32	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:31%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_479/https://keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_479/https_/keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:32	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:31%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/55-3.jpg	(from https://keshilliveterinar.com/trajnimi-veteriner-i-autorizuar-2018/)
17:22:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:22:32%20GMT	https://keshilliveterinar.com/?p=355	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexc9bf.html	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
17:22:33	2397/2397	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:22:32%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimet-shtes-2017%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedde33.json	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
17:22:34	2489/2489	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:22:33%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimet-shtes-2017%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed1d2a	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
17:22:34	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:22:34%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
17:22:34	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.182.delayed	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
17:22:35	16898/16898	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2014:08:31%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/1-6.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/1-6.jpg	(from https://keshilliveterinar.com/trajnimet-shtes-2017/)
